time_s,position,velocity,acceleration,jerk,phase,setpoint,dir
1.983000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.984000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.985000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.986000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.987000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.988000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.989000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.990000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.991000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.992000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.993000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.994000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.995000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.996000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.997000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.998000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
1.999000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.000000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.001000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.002000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.003000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.004000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.005000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.006000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.007000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.008000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.009000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.010000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.011000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.012000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.013000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.014000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.015000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.016000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.017000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.018000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.019000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.020000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.021000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.022000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.023000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.024000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.025000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.026000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.027000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.028000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.029000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.030000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.031000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.032000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.033000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.034000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.035000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.036000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.037000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.038000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.039000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.040000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.041000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.042000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.043000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.044000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.045000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.046000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.047000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.048000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.049000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.050000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.051000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.052000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.053000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.054000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.055000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.056000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.057000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.058000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.059000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.060000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.061000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.062000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.063000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.064000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.065000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.066000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.067000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.068000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.069000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.070000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.071000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.072000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.073000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.074000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.075000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.076000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.077000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.078000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.079000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.080000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.081000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.082000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.083000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.084000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.085000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.086000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.087000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.088000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.089000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.090000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.091000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.092000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.093000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.094000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.095000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.096000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.097000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.098000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.099000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.100000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.101000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.102000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.103000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.104000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.105000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.106000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.107000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.108000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.109000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.110000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.111000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.112000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.113000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.114000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.115000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.116000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.117000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.118000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.119000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.120000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.121000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.122000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.123000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.124000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.125000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.126000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.127000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.128000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.129000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.130000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.131000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.132000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.133000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.134000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.135000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.136000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.137000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.138000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.139000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.140000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.141000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.142000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.143000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.144000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.145000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.146000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.147000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.148000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.149000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.150000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.151000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.152000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.153000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.154000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.155000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.156000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.157000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.158000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.159000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.160000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.161000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.162000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.163000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.164000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.165000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.166000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.167000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.168000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.169000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.170000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.171000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.172000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.173000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.174000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.175000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.176000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.177000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.178000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.179000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.180000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.181000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.182000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.183000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.184000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.185000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.186000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.187000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.188000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.189000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.190000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.191000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.192000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.193000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.194000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.195000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.196000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.197000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.198000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.199000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.200000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.201000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.202000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.203000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.204000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.205000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.206000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.207000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.208000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.209000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.210000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.211000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.212000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.213000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.214000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.215000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.216000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.217000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.218000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.219000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.220000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.221000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.222000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.223000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.224000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.225000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.226000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.227000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.228000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.229000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.230000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.231000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.232000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.233000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.234000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.235000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.236000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.237000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.238000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.239000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.240000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.241000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.242000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.243000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.244000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.245000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.246000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.247000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.248000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.249000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.250000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.251000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.252000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.253000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.254000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.255000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.256000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.257000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.258000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.259000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.260000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.261000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.262000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.263000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.264000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.265000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.266000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.267000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.268000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.269000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.270000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.271000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.272000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.273000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.274000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.275000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.276000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.277000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.278000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.279000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.280000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.281000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.282000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.283000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.284000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.285000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.286000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.287000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.288000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.289000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.290000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.291000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.292000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.293000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.294000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.295000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.296000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.297000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.298000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.299000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.300000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.301000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.302000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.303000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.304000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.305000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.306000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.307000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.308000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.309000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.310000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.311000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.312000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.313000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.314000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.315000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.316000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.317000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.318000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.319000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.320000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.321000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.322000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.323000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.324000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.325000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.326000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.327000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.328000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.329000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.330000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
2.331000,0.43633237,0.00000000,0.00000000,0.00000000,0,0.43633232,-1
